Pf3D7_02_v3	744	870	2,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,7,7,7,7,7,7,8,8,8,8,8,7,7,7,7,6,7,6,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,5,5,5,5,5,5,6,6,6,5,6,6,6,5,6,6,5,5,5,5,5,5,5,4,5,4,4,2,3,3,3,4,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,3,3,3,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.71,100,100,85.71,100,100,100,100,100,100,100,100,100,100,85.71,100,100,100,100,100,100,100,100,100,100,100,100,100,83.33,100,100,100,100,100,100,71.43,100,100,100,100,100,100,80,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	872	925	4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,2,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,75,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	927	932	2,2,2,3,3,3	100,100,100,100,100,100
Pf3D7_02_v3	934	939	3,3,3,3,3,3	100,100,100,100,100,100
Pf3D7_02_v3	941	942	3,3	100,100
Pf3D7_02_v3	944	1021	5,5,5,5,5,5,5,6,7,6,6,7,6,7,7,7,7,7,7,7,7,7,7,6,6,7,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,3,4,3,3,3,2,2,2,2,2,2,2	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,83.33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1023	1050	1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1052	1098	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1100	1119	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1223	1240	1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1242	1435	3,3,3,3,3,4,4,3,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,8,9,8,8,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,13,13,12,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,13,13,12,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,5,5,5,4,4,4,2,2,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,71.43,100,100,71.43,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1437	1523	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1536	1550	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1552	1603	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,6,6,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.67,100,100,100,100
Pf3D7_02_v3	1605	1665	10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,7,7,7,7,7,7,6,6,6,4,4,2,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1689	1724	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1726	1764	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1794	1814	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1816	1854	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,5,5,5,5,5,5	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1856	1882	5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1884	1893	7,7,7,7,7,7,7,7,7,7	100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1895	1936	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,4,4,4,4,4,4,4,4,4,3,3,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,83.33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	1938	1953	3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2146	2176	1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2178	2186	5,5,5,5,5,5,5,5,5	100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2188	2194	5,5,5,5,5,5,5	100,100,100,100,100,100,100
Pf3D7_02_v3	2196	2236	5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2238	2241	3,3,3,3	100,100,100,100
Pf3D7_02_v3	2243	2260	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2262	2311	4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2313	2317	1,1,1,1,1	100,100,100,100,100
Pf3D7_02_v3	2328	2331	1,1,1,1	100,100,100,100
Pf3D7_02_v3	2333	2337	2,3,3,2,2	100,100,100,100,100
Pf3D7_02_v3	2339	2422	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,9,9,10,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8	100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88.89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2424	2425	8,8	100,100
Pf3D7_02_v3	2427	2462	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2464	2475	3,3,3,3,3,5,5,5,5,5,5,5	100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2477	2508	4,4,4,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2510	2589	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2591	2607	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2609	2642	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2669	2696	1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2698	2763	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,4,4,4,4,4,4,4	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2765	2790	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2792	2800	1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2802	2830	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2845	2903	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2905	2914	1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2928	2969	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2971	2997	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	2999	3003	1,1,1,1,1	100,100,100,100,100
Pf3D7_02_v3	3244	3254	1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3256	3256	1	100
Pf3D7_02_v3	3258	3282	1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3284	3318	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3320	3344	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3346	3353	1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100
Pf3D7_02_v3	3397	3465	1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3468	3485	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3495	3549	1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3553	3613	6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,7,7,7,7,7,7,6,7,7,7,7,6,6,6,6,6,6,6,6,5,8,8,9,8,9,9,9,9	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,83.33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3615	3661	8,8,8,8,7,8,8,8,8,8,7,8,8,8,8,7,8,8,8,8,8,8,8,8,8,7,7,7,7,6,7,7,7,7,7,7,7,7,7,6,7,6,6,4,4,4,4	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.71,100,100,100,100,100,100,66.67,100,100,100,100,100
Pf3D7_02_v3	3663	3664	4,4	100,100
Pf3D7_02_v3	3666	3683	4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3757	3766	1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3769	3972	1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,7,7,6,7,7,7,7,6,7,7,7,7,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,8,8,8,8,8,7,7,7,7,6,5	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,66.67,100,100,100,100,100,100,100,100,100,100,87.5,100,100,100,100,87.5,100,100,100,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.71,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	3974	4025	5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	4027	4057	4,4,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	4060	4112	3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	4114	4143	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	4145	4154	1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100
Pf3D7_02_v3	4187	4203	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
